Gene,logFC,logCPM,LR,PValue,FDR
ENSMUSG00000027641,0.842501481,6.89153726,55.24103585,1.07E-13,4.44E-12
ENSMUSG00000017132,-0.966489834,7.346645927,55.20130544,1.09E-13,4.52E-12
ENSMUSG00000040711,-1.0467955,8.441503025,54.90633126,1.26E-13,5.23E-12
ENSMUSG00000029468,0.77380138,5.548823892,54.7273759,1.38E-13,5.71E-12
ENSMUSG00000004100,-1.316634072,5.297549626,54.71507477,1.39E-13,5.73E-12
ENSMUSG00000037826,1.181273884,3.343022512,54.59922265,1.48E-13,6.06E-12
ENSMUSG00000026603,-1.670450764,2.632114427,54.5799828,1.49E-13,6.10E-12
ENSMUSG00000021025,-1.476482622,7.006555791,54.42548554,1.61E-13,6.58E-12
ENSMUSG00000053581,-0.90442931,7.475983444,54.25257771,1.76E-13,7.16E-12
ENSMUSG00000027472,0.749954517,4.988745284,54.21238328,1.80E-13,7.29E-12
ENSMUSG00000003500,-0.86064788,5.161438423,54.20199978,1.81E-13,7.30E-12
ENSMUSG00000073643,-0.978454602,4.505536104,54.16491937,1.84E-13,7.42E-12
ENSMUSG00000037759,0.875692916,5.232005225,54.06686632,1.94E-13,7.77E-12
ENSMUSG00000042354,-1.309001864,5.807132922,53.96206066,2.04E-13,8.17E-12
ENSMUSG00000028341,-3.035809192,2.681545592,53.8892986,2.12E-13,8.46E-12
ENSMUSG00000021871,0.715636609,6.83343114,53.79413432,2.23E-13,8.85E-12
ENSMUSG00000019122,-1.804268065,6.331274812,53.73092533,2.30E-13,9.11E-12
ENSMUSG00000079492,-3.128642733,0.582668331,53.69968895,2.34E-13,9.23E-12
ENSMUSG00000044465,0.922118152,3.935207322,53.62903688,2.42E-13,9.54E-12
ENSMUSG00000095332,-1.513763705,2.891856564,53.5769168,2.49E-13,9.76E-12
ENSMUSG00000085295,-1.973229269,3.262009724,53.48672292,2.60E-13,1.02E-11
ENSMUSG00000026271,-1.421774686,4.369625574,53.41334174,2.70E-13,1.05E-11
ENSMUSG00000060441,1.508789925,3.175867759,53.25344435,2.93E-13,1.14E-11
ENSMUSG00000026355,0.791705667,6.954852196,53.06760461,3.22E-13,1.25E-11
ENSMUSG00000085566,1.302295325,2.724563952,52.95412631,3.41E-13,1.32E-11
ENSMUSG00000026153,-1.145462945,4.687701752,52.91976697,3.47E-13,1.34E-11
ENSMUSG00000030322,1.004366147,4.153103835,52.89900415,3.51E-13,1.35E-11
ENSMUSG00000041225,0.761270511,4.969022746,52.81926893,3.66E-13,1.40E-11
ENSMUSG00000022800,-0.596629465,5.911311407,52.79611528,3.70E-13,1.41E-11
ENSMUSG00000020027,-0.785127575,5.979008032,52.47569305,4.36E-13,1.66E-11
ENSMUSG00000038697,-0.770591529,5.01069386,52.45394371,4.40E-13,1.67E-11
ENSMUSG00000030144,-1.057461889,4.186131931,52.33975165,4.67E-13,1.77E-11
ENSMUSG00000029406,-2.438873781,2.358552741,52.33001699,4.69E-13,1.77E-11
ENSMUSG00000022360,0.729584457,7.291158295,52.04211888,5.43E-13,2.05E-11
ENSMUSG00000082791,-6.560072441,-0.565197333,52.01354648,5.51E-13,2.07E-11
ENSMUSG00000020250,-1.295843372,8.260934307,51.96862885,5.64E-13,2.11E-11
ENSMUSG00000016984,0.996797539,4.115998034,51.80996263,6.11E-13,2.28E-11
ENSMUSG00000042699,-0.739853981,8.084614152,51.77896208,6.21E-13,2.31E-11
ENSMUSG00000033147,-1.383921855,2.712830704,51.72831334,6.37E-13,2.37E-11
ENSMUSG00000046434,-0.657869303,7.76926322,51.69009418,6.50E-13,2.41E-11
ENSMUSG00000083773,-9.247745047,4.136462422,51.38864602,7.58E-13,2.80E-11
ENSMUSG00000081467,-6.243816444,0.58885427,51.05830589,8.97E-13,3.30E-11
ENSMUSG00000037997,1.175670597,3.686736528,50.94478026,9.50E-13,3.49E-11
ENSMUSG00000043008,-1.302037298,6.174367942,50.85523482,9.94E-13,3.64E-11
ENSMUSG00000013236,-0.90519122,5.868632526,50.821909,1.01E-12,3.69E-11
ENSMUSG00000027314,-2.874127272,0.607292763,50.69761665,1.08E-12,3.92E-11
ENSMUSG00000069793,1.037013099,5.196542709,50.60574945,1.13E-12,4.10E-11
ENSMUSG00000025178,-0.561724489,7.066437633,50.49421077,1.20E-12,4.32E-11
ENSMUSG00000072612,-0.803240366,5.77946105,50.49042193,1.20E-12,4.32E-11
ENSMUSG00000020892,1.099997792,4.180434024,50.41525227,1.24E-12,4.48E-11
ENSMUSG00000071660,0.789024313,5.29568002,50.19039155,1.40E-12,5.01E-11
ENSMUSG00000027540,-1.193532431,8.98990624,50.17899723,1.40E-12,5.02E-11
ENSMUSG00000045414,0.958290961,5.264886814,50.06841595,1.48E-12,5.30E-11
ENSMUSG00000034160,0.63412176,7.128166746,49.9670329,1.56E-12,5.57E-11
ENSMUSG00000041995,-1.492300411,2.651301029,49.70729345,1.78E-12,6.34E-11
ENSMUSG00000053693,0.781040889,4.490173707,49.60033139,1.88E-12,6.67E-11
ENSMUSG00000038188,1.301264454,2.316949629,49.59721583,1.89E-12,6.67E-11
ENSMUSG00000028060,0.646567523,5.686059276,49.58385111,1.90E-12,6.69E-11
ENSMUSG00000015312,-2.369734723,3.881145433,49.49413813,1.99E-12,6.99E-11
ENSMUSG00000027381,0.765233404,6.264341948,49.43555586,2.05E-12,7.18E-11
ENSMUSG00000029471,0.751386704,6.372148613,49.30446594,2.19E-12,7.66E-11
ENSMUSG00000015776,-0.665977264,6.910918741,49.26347676,2.24E-12,7.80E-11
ENSMUSG00000059325,-1.820069321,2.40077903,49.221979,2.29E-12,7.94E-11
ENSMUSG00000056069,0.617713613,7.337794782,49.21458199,2.29E-12,7.95E-11
ENSMUSG00000066258,1.600883608,4.393248673,49.20368778,2.31E-12,7.97E-11
ENSMUSG00000052446,0.713627269,5.058222221,49.14037994,2.38E-12,8.21E-11
ENSMUSG00000034329,1.071062733,4.624469761,48.99130888,2.57E-12,8.84E-11
ENSMUSG00000022018,-2.176884996,5.385178651,48.94304838,2.64E-12,9.04E-11
ENSMUSG00000024429,-0.697364972,6.130097129,48.89113807,2.71E-12,9.25E-11
ENSMUSG00000030530,-0.784703494,9.555137729,48.84154809,2.77E-12,9.47E-11
ENSMUSG00000025151,-0.749880068,5.65187352,48.79618139,2.84E-12,9.66E-11
ENSMUSG00000021327,0.734901296,5.74492014,48.71021535,2.97E-12,1.01E-10
ENSMUSG00000012443,0.866549715,6.229555136,48.65757671,3.05E-12,1.03E-10
ENSMUSG00000087528,-1.247902873,3.893274891,48.6062471,3.13E-12,1.06E-10
ENSMUSG00000021636,0.824137414,5.644674266,48.56893212,3.19E-12,1.07E-10
ENSMUSG00000029330,-2.377102752,1.605530213,48.43637967,3.41E-12,1.15E-10
ENSMUSG00000019852,-4.310451745,-0.215356701,48.40544917,3.47E-12,1.16E-10
ENSMUSG00000035969,-0.961000851,6.085010175,48.39306831,3.49E-12,1.17E-10
ENSMUSG00000033313,1.102798886,3.431013575,48.26259222,3.73E-12,1.24E-10
ENSMUSG00000021190,-0.703292184,7.703715684,48.20258492,3.84E-12,1.28E-10
ENSMUSG00000070002,-0.734589239,6.121182192,48.17706447,3.89E-12,1.29E-10
ENSMUSG00000024772,-0.648517481,7.135374433,48.165694,3.92E-12,1.30E-10
ENSMUSG00000061013,1.590403179,2.491020998,47.97537969,4.32E-12,1.42E-10
ENSMUSG00000036442,0.679794972,5.445048173,47.87378967,4.55E-12,1.50E-10
ENSMUSG00000020182,-5.309548487,-0.170438563,47.85855808,4.58E-12,1.50E-10
ENSMUSG00000035983,-1.05050453,3.713662259,47.81406577,4.69E-12,1.53E-10
ENSMUSG00000017765,-0.664869462,6.017839001,47.80768705,4.70E-12,1.54E-10
ENSMUSG00000028159,0.922520031,5.299665604,47.77133281,4.79E-12,1.56E-10
ENSMUSG00000036390,-1.881706136,2.563910406,47.60693192,5.21E-12,1.69E-10
ENSMUSG00000042684,0.657638515,6.479460741,47.53445733,5.40E-12,1.75E-10
ENSMUSG00000097295,2.050798663,1.645400711,47.48683723,5.54E-12,1.79E-10
ENSMUSG00000044092,-0.863498701,6.428763738,47.46357821,5.60E-12,1.81E-10
ENSMUSG00000052117,1.366004921,4.99873119,47.44891321,5.65E-12,1.82E-10
ENSMUSG00000025870,0.799030892,3.807781893,47.29978171,6.09E-12,1.95E-10
ENSMUSG00000074093,-2.456223708,0.807011576,47.16865957,6.51E-12,2.08E-10
ENSMUSG00000063514,-4.367939719,-0.375710118,47.1654478,6.52E-12,2.08E-10
ENSMUSG00000078851,1.381138938,2.012719106,46.95325306,7.27E-12,2.32E-10
ENSMUSG00000029086,0.788428086,6.00190565,46.94453017,7.30E-12,2.32E-10
ENSMUSG00000030263,-0.777104537,5.092329203,46.90457628,7.45E-12,2.36E-10
ENSMUSG00000025044,-1.295293771,5.162032609,46.90213434,7.46E-12,2.36E-10
ENSMUSG00000052917,0.765632141,4.96677912,46.88616611,7.52E-12,2.37E-10
ENSMUSG00000029478,-1.072552002,8.735501215,46.83340919,7.73E-12,2.43E-10
ENSMUSG00000034158,-0.595862521,8.186015412,46.66943787,8.40E-12,2.64E-10
ENSMUSG00000028121,-0.552549587,7.779068094,46.66020915,8.44E-12,2.64E-10
ENSMUSG00000049103,1.21744642,3.801735371,46.65054812,8.48E-12,2.65E-10
ENSMUSG00000048329,-1.830658692,2.396239411,46.64633455,8.50E-12,2.65E-10
ENSMUSG00000087639,-1.537660092,2.078631326,46.60905073,8.67E-12,2.69E-10
ENSMUSG00000019312,1.15322965,3.880493101,46.56768912,8.85E-12,2.75E-10
ENSMUSG00000028792,-0.567326531,6.322993986,46.5575101,8.90E-12,2.75E-10
ENSMUSG00000020893,-1.844742131,7.580326421,46.50717648,9.13E-12,2.82E-10
ENSMUSG00000058794,1.704127884,2.923867752,46.50033226,9.16E-12,2.82E-10
ENSMUSG00000030223,1.256394577,2.504416697,46.48954184,9.21E-12,2.83E-10
ENSMUSG00000052609,0.750084232,5.822551213,46.41193949,9.58E-12,2.94E-10
ENSMUSG00000061878,-4.53574697,1.572642743,46.39454168,9.67E-12,2.96E-10
ENSMUSG00000024949,-0.513705451,8.144729462,46.32305025,1.00E-11,3.06E-10
ENSMUSG00000073771,-1.00941197,5.171855341,46.27890004,1.03E-11,3.12E-10
ENSMUSG00000072115,0.981401378,3.173528587,46.09901955,1.12E-11,3.41E-10
ENSMUSG00000072620,-0.73031332,7.758660513,46.09543104,1.13E-11,3.41E-10
ENSMUSG00000044250,0.74845432,5.067368358,45.99192493,1.19E-11,3.59E-10
ENSMUSG00000019843,-0.811669988,5.473084893,45.97012578,1.20E-11,3.62E-10
ENSMUSG00000014158,-2.031063988,2.11205997,45.96490905,1.20E-11,3.62E-10
ENSMUSG00000092060,-1.917590142,2.057585041,45.92193838,1.23E-11,3.69E-10
ENSMUSG00000020282,-0.827919359,3.446160637,45.89229481,1.25E-11,3.74E-10
ENSMUSG00000028436,0.564035924,6.547702925,45.7118577,1.37E-11,4.09E-10
ENSMUSG00000019461,-0.782143715,4.39041463,45.64761343,1.42E-11,4.22E-10
ENSMUSG00000038500,-1.100922324,4.674933009,45.61356043,1.44E-11,4.28E-10
ENSMUSG00000036661,-1.252681259,4.107221124,45.58671131,1.46E-11,4.33E-10
ENSMUSG00000039361,-0.592772189,9.599636017,45.5096225,1.52E-11,4.50E-10
ENSMUSG00000031397,-4.000625543,0.139043204,45.45918585,1.56E-11,4.60E-10
ENSMUSG00000049502,0.791253517,5.862246416,45.41317939,1.60E-11,4.70E-10
ENSMUSG00000030016,0.725622961,6.674738378,45.41045292,1.60E-11,4.70E-10
ENSMUSG00000027427,-0.704530553,4.858049286,45.40345663,1.60E-11,4.70E-10
ENSMUSG00000041645,-0.518829173,6.629988995,45.37110992,1.63E-11,4.77E-10
ENSMUSG00000100493,-1.118676262,3.036375157,45.31974436,1.67E-11,4.89E-10
ENSMUSG00000042265,-1.716299107,6.885585668,45.2926262,1.70E-11,4.94E-10
ENSMUSG00000037661,0.905958304,5.045593993,45.26103956,1.72E-11,5.01E-10
ENSMUSG00000057137,0.697494022,4.940562737,45.16430797,1.81E-11,5.26E-10
ENSMUSG00000008348,-0.7009633,8.052904389,45.11080041,1.86E-11,5.39E-10
ENSMUSG00000003484,0.895716064,6.194912511,45.05738578,1.91E-11,5.53E-10
ENSMUSG00000096957,-1.570260224,3.617584189,44.85835117,2.12E-11,6.10E-10
ENSMUSG00000045216,-0.686779978,6.8993596,44.77974709,2.20E-11,6.33E-10
ENSMUSG00000103174,-1.82561796,1.839261453,44.77963609,2.21E-11,6.33E-10
ENSMUSG00000025580,-0.554300389,6.649180922,44.74174514,2.25E-11,6.43E-10
ENSMUSG00000046519,0.709617675,5.617779909,44.73911198,2.25E-11,6.43E-10
ENSMUSG00000087289,1.616585088,2.662086696,44.71894694,2.27E-11,6.48E-10
ENSMUSG00000034445,0.827353239,8.453697481,44.56221847,2.46E-11,7.01E-10
ENSMUSG00000031898,-1.327679034,2.083509058,44.55426215,2.47E-11,7.02E-10
ENSMUSG00000033192,-1.00591636,3.603258136,44.44057711,2.62E-11,7.42E-10
ENSMUSG00000031843,-1.004838398,3.849723631,44.38087472,2.70E-11,7.64E-10
ENSMUSG00000044244,-1.480293748,2.594899876,44.16489627,3.02E-11,8.51E-10
ENSMUSG00000022749,-0.611195066,6.045445333,44.14768244,3.05E-11,8.56E-10
ENSMUSG00000097554,-6.284923569,4.445621234,44.14385583,3.05E-11,8.56E-10
ENSMUSG00000070420,-0.900338907,3.733354147,44.11942119,3.09E-11,8.65E-10
ENSMUSG00000018750,0.700201263,7.189508609,44.01203691,3.26E-11,9.12E-10
ENSMUSG00000032475,0.630108372,6.15797209,43.98681736,3.31E-11,9.22E-10
ENSMUSG00000043091,-0.794124164,5.665814958,43.90692075,3.44E-11,9.58E-10
ENSMUSG00000081788,-2.917585717,0.277230877,43.88795486,3.48E-11,9.66E-10
ENSMUSG00000027162,-0.618195269,6.606496236,43.88321061,3.49E-11,9.66E-10
ENSMUSG00000073902,1.982675599,7.222113339,43.86348674,3.52E-11,9.74E-10
ENSMUSG00000042742,0.67131875,5.792344462,43.81789197,3.60E-11,9.94E-10
ENSMUSG00000010453,-0.648481131,6.186586767,43.72204461,3.78E-11,1.04E-09
ENSMUSG00000036103,-1.379736837,4.903755711,43.6805466,3.87E-11,1.06E-09
ENSMUSG00000031266,-0.54061482,6.169005449,43.6596134,3.91E-11,1.07E-09
ENSMUSG00000033705,0.861380108,6.311178135,43.63680139,3.95E-11,1.08E-09
ENSMUSG00000059796,-0.612886144,9.102863497,43.62859206,3.97E-11,1.08E-09
ENSMUSG00000038733,-0.541821575,8.131534276,43.56604473,4.10E-11,1.12E-09
ENSMUSG00000042328,0.690038738,5.572384769,43.51460779,4.21E-11,1.14E-09
ENSMUSG00000104156,1.495907559,2.43664742,43.45595301,4.34E-11,1.18E-09
ENSMUSG00000096606,-1.613790456,5.177094591,43.43232215,4.39E-11,1.19E-09
ENSMUSG00000042292,0.672079161,6.348119471,43.42702413,4.40E-11,1.19E-09
ENSMUSG00000041235,-0.605982804,7.07502171,43.40924289,4.44E-11,1.20E-09
ENSMUSG00000032382,0.529486388,8.79895647,43.28898865,4.72E-11,1.27E-09
ENSMUSG00000030595,-0.698638157,5.001616396,43.27010293,4.77E-11,1.28E-09
ENSMUSG00000042439,-1.184910338,2.682104673,43.211315,4.91E-11,1.32E-09
ENSMUSG00000053647,-2.716708401,0.585126135,43.18154885,4.99E-11,1.33E-09
ENSMUSG00000028629,0.986392666,3.645758169,43.18115646,4.99E-11,1.33E-09
ENSMUSG00000100801,-6.259668106,5.121116442,43.15818376,5.05E-11,1.34E-09
ENSMUSG00000028914,0.525986635,6.271612766,43.07518913,5.27E-11,1.40E-09
ENSMUSG00000041241,-0.673358972,4.852049302,43.04338135,5.35E-11,1.42E-09
ENSMUSG00000038712,-0.840555614,5.589226774,42.89087271,5.79E-11,1.53E-09
ENSMUSG00000020577,-1.07063739,2.753746853,42.87713215,5.83E-11,1.54E-09
ENSMUSG00000025981,-0.701702177,5.293978347,42.87397867,5.84E-11,1.54E-09
ENSMUSG00000038235,0.552400635,7.809922345,42.84705793,5.92E-11,1.56E-09
ENSMUSG00000041754,-1.464407207,2.229108183,42.79019269,6.09E-11,1.60E-09
ENSMUSG00000000682,0.685905056,5.656620655,42.67397074,6.47E-11,1.69E-09
ENSMUSG00000039396,1.041616535,4.542781937,42.66591682,6.49E-11,1.70E-09
ENSMUSG00000021263,0.645925855,7.009729674,42.55025723,6.89E-11,1.80E-09
ENSMUSG00000025511,-1.185443394,3.621695877,42.51255365,7.02E-11,1.83E-09
ENSMUSG00000078495,0.699277903,4.839336139,42.47090559,7.17E-11,1.86E-09
ENSMUSG00000072572,-0.846621071,6.671343833,42.425662,7.34E-11,1.90E-09
ENSMUSG00000053553,-1.036068287,4.710199245,42.29816262,7.84E-11,2.03E-09
ENSMUSG00000039678,0.567313462,6.71872339,42.11977069,8.59E-11,2.22E-09
ENSMUSG00000071337,0.66493121,5.482285697,42.11729805,8.60E-11,2.22E-09
ENSMUSG00000102336,1.656874809,2.360418908,42.08752212,8.73E-11,2.25E-09
ENSMUSG00000030614,0.837104542,3.921959749,42.06731654,8.82E-11,2.26E-09
ENSMUSG00000051510,-0.561308275,6.662873685,41.83778346,9.92E-11,2.54E-09
ENSMUSG00000027239,-1.437089592,2.152644435,41.81349353,1.00E-10,2.57E-09
ENSMUSG00000034652,-0.651708225,5.385264201,41.79594873,1.01E-10,2.59E-09
ENSMUSG00000025912,1.297848133,3.347369436,41.79331511,1.01E-10,2.59E-09
ENSMUSG00000044968,0.982117288,3.877867606,41.73068612,1.05E-10,2.66E-09
ENSMUSG00000025059,-0.974504385,5.640024479,41.61563348,1.11E-10,2.82E-09
ENSMUSG00000061451,-1.057629674,3.972990869,41.51576132,1.17E-10,2.96E-09
ENSMUSG00000085385,-0.980516335,4.681792695,41.44882706,1.21E-10,3.06E-09
ENSMUSG00000022747,-1.500273541,2.111408698,41.44492114,1.21E-10,3.06E-09
ENSMUSG00000014550,-0.586782583,5.569094091,41.43354644,1.22E-10,3.07E-09
ENSMUSG00000020530,-0.488883627,7.396480817,41.42849714,1.22E-10,3.07E-09
ENSMUSG00000030162,0.527124964,8.433880215,41.42362155,1.23E-10,3.08E-09
ENSMUSG00000018372,0.973315846,3.609270427,41.39660488,1.24E-10,3.11E-09
ENSMUSG00000046985,-0.817402809,6.582509679,41.28817398,1.31E-10,3.28E-09
ENSMUSG00000072825,-0.699205008,4.698026136,41.23953953,1.35E-10,3.36E-09
ENSMUSG00000094614,-1.017815971,3.200306839,41.20763307,1.37E-10,3.41E-09
ENSMUSG00000049800,-0.640624048,5.718733332,41.18152173,1.39E-10,3.45E-09
ENSMUSG00000026885,-2.554915362,0.889810998,41.16592745,1.40E-10,3.47E-09
ENSMUSG00000051065,-1.081677906,2.858778428,41.13154535,1.42E-10,3.52E-09
ENSMUSG00000071796,-0.876745865,3.516701888,41.10905829,1.44E-10,3.56E-09
ENSMUSG00000033857,0.724564985,4.934964244,41.01762589,1.51E-10,3.72E-09
ENSMUSG00000081640,-3.547465563,-0.199465524,40.92093107,1.59E-10,3.90E-09
ENSMUSG00000027699,0.953173649,5.167335023,40.87287439,1.62E-10,3.99E-09
ENSMUSG00000086320,-0.910822819,4.076071695,40.80403606,1.68E-10,4.13E-09
ENSMUSG00000022479,-1.337412796,6.603907063,40.77838715,1.71E-10,4.17E-09
ENSMUSG00000055538,-0.717791415,4.906571846,40.69335489,1.78E-10,4.35E-09
ENSMUSG00000038252,0.72689598,6.983846408,40.66682299,1.81E-10,4.40E-09
ENSMUSG00000019923,-0.604447497,5.794929309,40.6357782,1.83E-10,4.46E-09
ENSMUSG00000028467,0.76678609,4.402579227,40.62112342,1.85E-10,4.49E-09
ENSMUSG00000039976,-0.927358739,4.634523814,40.56573415,1.90E-10,4.61E-09
ENSMUSG00000036181,-0.928364272,5.968864683,40.41250191,2.06E-10,4.97E-09
ENSMUSG00000035342,1.202879654,4.296252798,40.41147083,2.06E-10,4.97E-09
ENSMUSG00000070868,1.694732482,4.20486057,40.40562263,2.06E-10,4.98E-09
ENSMUSG00000022500,-0.55034308,7.586885664,40.24394494,2.24E-10,5.39E-09
ENSMUSG00000022359,0.966005023,3.814975551,40.22242651,2.27E-10,5.44E-09
ENSMUSG00000029178,0.648582209,5.436074382,40.09635305,2.42E-10,5.80E-09
ENSMUSG00000070526,-2.806680691,0.323751174,40.08472737,2.43E-10,5.82E-09
ENSMUSG00000094942,1.329156213,2.619288099,39.96553948,2.58E-10,6.18E-09
ENSMUSG00000030142,-0.980489418,5.085912228,39.90380877,2.67E-10,6.36E-09
ENSMUSG00000033488,0.769906039,4.27181059,39.85740784,2.73E-10,6.50E-09
ENSMUSG00000035158,-0.679501186,6.399911318,39.79845837,2.82E-10,6.69E-09
ENSMUSG00000043257,1.15726039,3.972535966,39.78946928,2.83E-10,6.71E-09
ENSMUSG00000029328,-0.635369463,7.469815358,39.76355001,2.87E-10,6.79E-09
ENSMUSG00000025139,-0.50150318,6.913591776,39.72249539,2.93E-10,6.92E-09
ENSMUSG00000095028,0.74018446,4.424052708,39.67394018,3.00E-10,7.08E-09
ENSMUSG00000020709,-0.930128374,6.000822339,39.65710529,3.03E-10,7.13E-09
ENSMUSG00000006638,-0.953520497,3.991935032,39.6414365,3.05E-10,7.17E-09
ENSMUSG00000027665,0.630566316,6.220308987,39.63943686,3.05E-10,7.17E-09
ENSMUSG00000069206,1.070386049,2.767221822,39.57562249,3.16E-10,7.39E-09
ENSMUSG00000024907,0.781624582,5.453993399,39.57254782,3.16E-10,7.39E-09
ENSMUSG00000041684,0.722234234,4.231149221,39.56901851,3.17E-10,7.39E-09
ENSMUSG00000045410,0.888996195,3.767307907,39.56634823,3.17E-10,7.39E-09
ENSMUSG00000032528,1.043817898,4.206941839,39.56170694,3.18E-10,7.39E-09
ENSMUSG00000038323,0.890525505,3.713431691,39.55484575,3.19E-10,7.40E-09
ENSMUSG00000011752,-0.913255695,7.778658078,39.47507959,3.32E-10,7.70E-09
ENSMUSG00000064030,-0.671328435,4.490598906,39.45829259,3.35E-10,7.75E-09
ENSMUSG00000097791,1.040389255,4.350140009,39.44789374,3.37E-10,7.78E-09
ENSMUSG00000048498,1.090485217,3.444752285,39.43583615,3.39E-10,7.81E-09
ENSMUSG00000028645,-1.720221763,5.435890471,39.413986,3.43E-10,7.89E-09
ENSMUSG00000022451,-0.559957002,6.448949197,39.37175524,3.50E-10,8.04E-09
ENSMUSG00000027333,-0.86004591,3.873642775,39.33046237,3.58E-10,8.20E-09
ENSMUSG00000003031,0.938421999,6.224690097,39.31374263,3.61E-10,8.26E-09
ENSMUSG00000038384,0.685138356,6.243262872,39.30087148,3.63E-10,8.30E-09
ENSMUSG00000067928,1.357681485,3.008844004,39.25463755,3.72E-10,8.48E-09
ENSMUSG00000040809,0.59073925,13.79143095,39.20592129,3.81E-10,8.68E-09
ENSMUSG00000051934,-1.855147606,1.431651524,39.11393494,4.00E-10,9.08E-09
ENSMUSG00000018930,-2.214400172,0.664972945,39.06157895,4.11E-10,9.31E-09
ENSMUSG00000025591,-0.85856991,4.039802366,39.04647063,4.14E-10,9.37E-09
ENSMUSG00000046806,0.760998591,4.871284796,38.97869872,4.28E-10,9.68E-09
ENSMUSG00000049672,0.550760275,5.470651349,38.97416697,4.29E-10,9.69E-09
ENSMUSG00000019984,-0.783385747,5.906058661,38.89286515,4.48E-10,1.01E-08
ENSMUSG00000011257,-0.646975362,6.011811382,38.89204748,4.48E-10,1.01E-08
ENSMUSG00000062210,0.670565446,6.228287593,38.88389552,4.50E-10,1.01E-08
ENSMUSG00000061613,-0.6422433,5.47664368,38.82133109,4.64E-10,1.04E-08
ENSMUSG00000062580,-0.624852826,5.090773819,38.75385285,4.81E-10,1.08E-08
ENSMUSG00000060301,1.021493192,3.123247926,38.64056383,5.09E-10,1.14E-08
ENSMUSG00000001473,-0.874389844,6.736600844,38.59851972,5.21E-10,1.16E-08
ENSMUSG00000073018,1.982781805,1.253797327,38.56761254,5.29E-10,1.18E-08
ENSMUSG00000041132,0.965169136,5.002084075,38.53995925,5.36E-10,1.19E-08
ENSMUSG00000086564,0.744104971,5.2491093,38.52866226,5.40E-10,1.20E-08
ENSMUSG00000029366,0.60914653,6.277936389,38.51821122,5.42E-10,1.20E-08
ENSMUSG00000022009,-0.759460036,4.358294115,38.40938747,5.74E-10,1.27E-08
ENSMUSG00000026796,-0.731898406,8.571025746,38.37272862,5.84E-10,1.29E-08
ENSMUSG00000040414,-0.55929334,5.325484037,38.33296219,5.96E-10,1.31E-08
ENSMUSG00000052087,0.770409205,5.321359974,38.25823234,6.20E-10,1.36E-08
ENSMUSG00000055835,-0.958484446,3.002189164,38.21723674,6.33E-10,1.39E-08
ENSMUSG00000045725,1.359514237,2.526365515,38.14429698,6.57E-10,1.44E-08
ENSMUSG00000015176,-0.831089051,6.345685522,38.13494149,6.60E-10,1.44E-08
ENSMUSG00000037411,-2.113126103,8.881420592,38.06397473,6.85E-10,1.50E-08
ENSMUSG00000004952,-1.035803986,2.943631198,38.00087562,7.07E-10,1.54E-08
ENSMUSG00000069899,-3.393062224,-0.261177705,37.90018876,7.45E-10,1.62E-08
ENSMUSG00000012076,0.9094187,3.724035278,37.88967952,7.49E-10,1.63E-08
ENSMUSG00000087445,-2.204506161,0.613003414,37.79543853,7.86E-10,1.70E-08
ENSMUSG00000029186,-0.830831554,4.682321911,37.67251455,8.37E-10,1.81E-08
ENSMUSG00000042406,-0.515233411,7.28754213,37.65807043,8.43E-10,1.82E-08
ENSMUSG00000001288,0.685342984,4.170500732,37.61193305,8.63E-10,1.86E-08
ENSMUSG00000030729,0.849006032,5.296915838,37.6058893,8.66E-10,1.87E-08
ENSMUSG00000048677,-1.016731834,5.700973063,37.58053693,8.77E-10,1.89E-08
ENSMUSG00000092564,1.590827074,2.000503343,37.45450741,9.36E-10,2.01E-08
ENSMUSG00000046027,0.731034301,6.779983022,37.44256048,9.41E-10,2.02E-08
ENSMUSG00000053293,-0.597771308,6.377026719,37.39629026,9.64E-10,2.06E-08
ENSMUSG00000020649,0.644330353,6.945590484,37.35092971,9.87E-10,2.11E-08
ENSMUSG00000060397,1.187603953,3.184397183,37.34173892,9.91E-10,2.12E-08
ENSMUSG00000008090,-1.24340586,2.302089147,37.28732917,1.02E-09,2.17E-08
ENSMUSG00000023832,1.162385658,4.43139384,37.25807681,1.03E-09,2.20E-08
ENSMUSG00000060012,0.663259296,5.971978505,37.24615021,1.04E-09,2.21E-08
ENSMUSG00000020919,0.529843003,6.557983898,37.23061416,1.05E-09,2.23E-08
ENSMUSG00000041598,0.856262629,4.583333129,37.12546597,1.11E-09,2.34E-08
